scorer,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000,DLC_resnet50_DhanuushAug8shuffle0_50000
bodyparts,iliac crest,iliac crest,iliac crest,hip,hip,hip,knee,knee,knee,ankle,ankle,ankle,mtp,mtp,mtp,toe,toe,toe
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
235,844.355957,294.1762085,0.904045582,801.4835815,320.3336487,0.925706923,873.8009033,344.9060669,0.879016697,847.7123413,358.2546997,0.691324055,820.901001,366.9463196,0.794992328,786.8884888,371.1843262,0.891328633
236,846.4054565,294.1762085,0.896186709,807.0098877,321.8634033,0.966691017,874.409668,344.9060669,0.895670533,847.8364258,356.8019409,0.700299442,824.3555298,366.5371704,0.831138015,788.7033081,371.1363525,0.912466764
237,849.7857666,294.1762085,0.91340065,808.7744751,321.8634033,0.970790923,874.409668,342.9336548,0.828839302,850.9893188,355.3324585,0.651971102,825.9086914,366.5371704,0.758966386,789.5078735,370.7512207,0.830583394
238,852.7124634,294.8394775,0.930206001,816.1796875,321.8634033,0.904912293,880.8791504,342.1065063,0.809686601,856.7111206,354.8546753,0.592106283,828.4210815,366.2632141,0.817303479,798.8557129,370.609436,0.821604073
239,853.473877,295.1014404,0.935559452,817.098999,321.9162292,0.93051666,880.9238281,342.0830383,0.84729296,857.3690796,354.8546753,0.61124742,829.1125488,366.2632141,0.84794414,798.9802246,370.609436,0.731661677
240,857.7650146,295.4240112,0.895786703,821.1905518,321.9880981,0.952234745,881.7628784,341.610199,0.826776564,857.9997559,355.3324585,0.685586751,829.4958496,366.2632141,0.924621761,799.1517334,370.175354,0.837344289
241,862.7034912,295.4760132,0.894525588,825.088562,321.5793762,0.967741907,892.5742188,341.5899353,0.723360658,863.663147,355.0881348,0.766870141,841.848999,366.2166748,0.871047378,810.1999512,370.1087036,0.896988928
242,863.5195313,295.7870789,0.866571188,825.6588745,320.7576904,0.960365653,894.0096436,341.4977417,0.739141881,864.4625854,355.0881348,0.766292095,841.848999,366.2166748,0.891167819,810.1999512,369.0504456,0.929100335
243,869.3078613,295.7870789,0.843432844,826.4133911,320.7576904,0.955284238,894.4546509,341.46521,0.73630929,864.7008057,355.0881348,0.765017092,841.9091187,365.5910339,0.899301946,810.2761841,369.0504456,0.901083171
244,872.828064,295.7870789,0.854917526,826.6555786,320.2284851,0.951770544,894.4546509,341.4104309,0.706708014,865.2484131,354.8239441,0.797048569,842.4138794,365.0467224,0.919939995,810.5606079,369.0504456,0.940152407
245,872.828064,295.7870789,0.855540812,826.7730713,320.2284851,0.941748261,894.4735718,341.4104309,0.695770025,865.4575195,354.6170959,0.826177776,842.1477051,365.0467224,0.947732151,810.7634277,369.0504456,0.912670434
246,873.1210938,295.9872437,0.83920604,826.8344727,320.2284851,0.948256135,894.5612183,340.9028015,0.744563639,865.9252319,354.2210693,0.841302395,843.0908203,365.0467224,0.94411552,811.2765503,368.8692932,0.941669106
247,873.1210938,295.7250977,0.84208107,826.9992676,319.8244019,0.950657368,894.9099121,340.8995972,0.692139685,866.744812,354.17276,0.747112274,843.6608276,364.6923218,0.88229084,811.3648071,368.8692932,0.925079226
248,869.5566406,295.7250977,0.848567009,826.9992676,317.9706116,0.925318658,894.9099121,340.8339539,0.713932514,868.0955811,352.8656921,0.825371861,845.161499,364.2772217,0.947962344,811.5957031,368.2922363,0.841063797
249,869.5566406,295.9872437,0.896447778,832.8815918,317.4119568,0.9259516,895.7749023,339.6899414,0.714074492,871.3233032,351.629303,0.809877694,849.5046387,364.2772217,0.974325955,817.7203979,368.2922363,0.888292491
250,874.5270996,296.0132141,0.91910851,835.112915,316.6011658,0.955984116,900.1002197,338.9762268,0.471468985,877.0662842,349.8781128,0.769621074,852.2457275,362.3883362,0.969936788,823.7468262,368.2922363,0.812881052
251,875.520752,301.3270569,0.859710753,843.5230713,316.6011658,0.946722269,924.2730713,337.51297,0.559901536,887.4835815,349.5851135,0.633577347,853.5029297,362.3883362,0.810379088,827.8889771,370.0542297,0.886618733
252,881.2961426,301.5156555,0.784832537,852.9549561,317.4119568,0.922017395,930.3193359,337.51297,0.564656377,894.3758545,349.2691345,0.513385832,858.3570557,362.4209595,0.932487011,828.0773926,371.2301636,0.940594971
253,882.6384888,301.5156555,0.715388715,856.7513428,318.2205505,0.945819795,939.4036865,337.1279602,0.771848917,902.6251831,349.8781128,0.40450421,862.1531982,363.7343445,0.927341282,830.194519,371.2536621,0.932481825
254,883.944519,301.5156555,0.765424848,858.906189,320.6160889,0.943673491,939.5936279,336.8437805,0.772862613,908.1965332,349.2691345,0.347285777,862.1531982,363.7343445,0.90984118,835.0064087,371.747345,0.943650901
255,913.8279419,299.1048584,0.71601963,874.7057495,320.9017029,0.913644075,956.8475952,335.5161438,0.671846151,937.8551636,349.2691345,0.492506683,913.9265137,366.1164246,0.483969063,859.5023804,373.0801392,0.688211679
256,926.6382446,299.1048584,0.852685213,884.6331177,320.9017029,0.919434369,965.4464111,334.3995361,0.499105424,939.5654297,350.2886658,0.682402074,914.3796387,366.1164246,0.882041514,879.5549927,373.8242798,0.834900618
257,928.4056396,299.1048584,0.823847353,890.8040771,320.8170776,0.902042329,973.8510132,333.9535522,0.748176217,946.4802856,350.4595032,0.723377526,919.9811401,366.1164246,0.820270419,884.2532349,374.2237244,0.957365811
258,928.8210449,299.3270874,0.882550538,899.5875854,320.8170776,0.929759026,979.3606567,333.9535522,0.722198248,950.3391724,351.6214905,0.528371692,921.7974243,366.1164246,0.80803889,885.7147827,374.2237244,0.970931411
259,928.8210449,299.6664734,0.899279952,900.987793,320.9391174,0.952118754,981.0778809,334.3995361,0.769540668,950.8516846,351.7118225,0.567287743,922.1455688,366.1164246,0.929034173,890.4926147,374.2237244,0.970085263
260,928.7590942,299.7685852,0.891478419,904.4038086,320.9391174,0.957499921,984.4490356,334.4259033,0.780721009,952.2958374,351.6214905,0.628945649,931.977356,367.2394104,0.639975905,899.753479,374.2237244,0.741440833
261,928.7590942,299.7685852,0.892806888,904.4038086,321.4339294,0.952799261,984.7734985,334.4565125,0.793791711,952.5597534,351.3382874,0.558772743,931.977356,367.6168213,0.759757042,899.753479,374.3809509,0.788795531
262,928.8210449,299.7685852,0.89477098,904.6743774,321.5172119,0.953769088,984.7788086,335.1135254,0.850367308,953.2366333,351.3382874,0.567248881,933.2034302,367.6168213,0.648232639,899.8131104,374.4431763,0.765630126
263,931.2196655,295.520874,0.929959834,904.9824219,321.4339294,0.952789187,985.1915283,336.1455383,0.768009663,953.7789917,351.0173035,0.53608954,933.4974976,367.6168213,0.661360264,899.8131104,374.4431763,0.818733215
264,945.7687378,294.9424744,0.960405469,907.0271606,321.4339294,0.946131825,989.0369263,336.5505371,0.688257515,956.9783325,350.6567078,0.542966068,940.144043,367.3476257,0.538511753,899.6572266,374.3809509,0.483933717
265,946.9866943,294.72229,0.943309844,910.7857056,319.5291748,0.915370822,990.4671021,337.2521057,0.710886478,958.2993164,350.6567078,0.538156092,941.3818359,366.8774414,0.622208774,893.5174561,371.0419006,0.556278169
266,957.918335,294.72229,0.97151494,922.2304077,318.7055969,0.945047617,996.9783325,337.5818176,0.737905622,969.6030273,350.6567078,0.449185193,945.7998657,366.8774414,0.609942794,893.5174561,371.0419006,0.535691142
267,959.4732056,294.9424744,0.968640745,923.6798706,318.506897,0.915642619,996.9941406,338.3563232,0.709911048,970.6260986,350.6567078,0.56106174,946.1063843,366.9501953,0.58984071,893.5174561,371.0419006,0.66898632
268,969.1165161,296.9836426,0.954189956,930.789917,315.4389343,0.925461829,999.2985229,339.8199463,0.686834395,970.6616821,350.7741699,0.592934906,947.5619507,366.9501953,0.688667536,914.4111938,371.807373,0.729119301
269,969.8616333,298.1131287,0.959305942,932.2415161,315.4389343,0.949598789,1000.289917,339.8257751,0.6915133,971.611145,351.2153015,0.609882712,947.7962036,366.8774414,0.630569398,915.9046021,371.9179993,0.80095762
270,972.0822754,298.1131287,0.961648166,935.55896,315.4389343,0.962213039,999.2985229,339.9182129,0.662097335,972.5368042,351.3106079,0.653409779,949.2191772,366.2133484,0.647421062,917.1221313,372.8803406,0.856515169
271,972.0822754,298.1131287,0.957741797,936.3267212,315.9761353,0.949151099,999.2985229,340.071106,0.68389672,972.5368042,351.9420776,0.643988609,949.2191772,365.981842,0.612995982,917.3408203,372.8803406,0.80273968
272,972.0822754,298.1307678,0.972535431,936.3267212,317.0760193,0.941755831,998.1362915,340.0740662,0.655281246,972.5368042,352.4656677,0.671520591,949.2191772,365.981842,0.665469587,917.3408203,372.7993774,0.864262164
273,972.0822754,297.9302063,0.973420441,936.7055054,317.0760193,0.941348255,998.1362915,340.2313538,0.645726264,971.8969116,351.9420776,0.658383846,948.1830444,365.9364319,0.649081707,917.3408203,372.7993774,0.829328477
274,972.0822754,297.5258484,0.96669513,937.1592407,317.0760193,0.940216184,998.1362915,340.0740662,0.64586401,971.8969116,351.3106079,0.69855088,947.8196411,365.8766174,0.688985765,917.3408203,372.7993774,0.859910309
275,983.06427,297.5258484,0.964488983,937.9435425,316.218811,0.943314135,1001.545898,340.071106,0.776278555,971.8969116,350.9695435,0.669775963,946.7219849,365.2164307,0.651836514,916.6253052,372.7993774,0.865535498
276,990.0966797,296.7851257,0.894497693,943.0511475,315.6657104,0.941572368,1016.07666,339.9480286,0.739460349,986.5160522,350.4322205,0.322894543,946.7219849,360.0201721,0.796105146,916.6253052,372.6990662,0.746106803
277,990.0966797,296.7851257,0.894254386,948.4078979,314.3948059,0.965063632,1018.942749,339.9480286,0.779108107,986.5160522,350.3020325,0.231230006,948.1830444,359.9094543,0.700394273,917.3552856,372.163147,0.728154838
278,990.4190063,297.6114502,0.905490518,948.8890381,313.4713135,0.961618841,1019.002869,339.9480286,0.781911314,986.5160522,350.1992493,0.226449504,950.5805054,359.7922668,0.704869211,921.0806274,371.9013977,0.766618073
279,990.4190063,299.0282288,0.888371527,952.9486084,313.4438171,0.974505305,1022.440491,340.0574646,0.705183506,987.9180298,347.5395203,0.187770754,951.0023804,359.7922668,0.740517378,923.4086914,370.9526062,0.868169963
280,990.9502563,299.9998779,0.918615222,956.1124878,311.7916565,0.957580864,1035.116333,340.3591309,0.682215273,988.3453369,347.5395203,0.198604912,955.9275513,359.7922668,0.869593501,926.4578247,370.9526062,0.927277803
281,994.0368042,299.9998779,0.923035145,960.9257202,311.7916565,0.950160861,1037.349976,340.3591309,0.69814986,988.6972046,347.5395203,0.243828699,959.7806396,359.8471375,0.866398036,927.5926514,370.804718,0.877368152
282,996.9158936,299.9998779,0.897395194,962.5136108,311.4710388,0.956819415,1037.654541,340.3591309,0.709515989,1015.079041,351.6921692,0.232751518,964.467041,361.4684753,0.863614976,935.769043,370.804718,0.84872216
283,997.0605469,296.5466614,0.934783399,965.7218018,307.0256653,0.968331099,1038.263672,340.1238708,0.782011449,1016.574219,351.9622192,0.343151659,969.2095947,362.5267029,0.786306977,1138.122314,370.804718,0.641235232
284,1002.402771,296.5466614,0.933788657,965.8601074,307.0256653,0.969599009,1038.950562,339.4588318,0.732109725,1018.283752,351.9622192,0.412114441,974.7348633,362.7818604,0.733384073,1138.122314,370.804718,0.795610487
285,1002.887451,296.5466614,0.937821269,966.5139771,307.0256653,0.970052361,1039.118652,339.2289124,0.783897877,1018.659973,351.9622192,0.41037333,975.0692749,362.7818604,0.749301195,1138.095093,370.7269592,0.77967602
286,1002.887451,297.1455688,0.903143466,967.0916138,307.8704529,0.958735526,1041.114258,339.035614,0.645446718,1020.257385,351.9622192,0.374206394,975.0692749,362.5267029,0.740126908,1138.095093,370.7269592,0.768370986
287,1002.402771,297.3228149,0.90420711,968.6358032,310.7850952,0.959272563,1051.495972,337.967865,0.648926198,1024.746704,352.8739319,0.466959089,977.737915,362.7818604,0.890010834,1135.605225,370.7269592,0.855537176
288,1001.200989,303.0678406,0.888863146,969.0534668,314.0184937,0.974840581,1053.671631,337.4497986,0.707310975,1028.67041,353.5298157,0.562212884,985.0839844,363.5513916,0.67436862,1135.40979,370.1164551,0.850803316
289,1000.784973,303.0841064,0.890074611,969.8042603,314.6698303,0.968257129,1060.015991,336.7578125,0.597891867,1030.221558,353.5298157,0.475975394,1010.233887,365.8748474,0.674215376,1134.5354,370.8489685,0.81243366
290,1000.252991,304.8508301,0.89341557,971.7616577,318.3112488,0.929976344,1060.080444,335.9033203,0.665802598,1031.046021,353.5298157,0.302254438,1010.233887,365.8748474,0.493081421,1134.5354,371.0091248,0.685513079
291,1000.252991,304.8989258,0.868246257,975.5378418,319.3662415,0.90700835,1060.080444,335.9033203,0.679245651,1031.046021,352.9580994,0.313694239,1010.233887,365.8748474,0.548920572,971.0114136,371.4638977,0.692781568
292,1000.252991,304.8989258,0.836273909,976.2526855,319.3662415,0.903724849,1060.015991,335.9033203,0.707200706,1030.588013,352.9580994,0.414999336,1004.10199,365.6795044,0.591599643,970.9893188,371.5466309,0.697399795
293,1000.252991,304.8508301,0.824003458,976.4875488,319.3662415,0.90759182,1059.830688,336.0472107,0.701623917,1030.588013,352.9580994,0.471907258,1002.733765,365.6795044,0.735978007,970.9893188,371.5837402,0.845333636
294,1001.845581,303.7819824,0.85934782,976.4875488,320.1468811,0.929243922,1058.365112,336.5630798,0.765765131,1030.311157,353.9849243,0.507872343,1002.733765,365.6795044,0.79602474,970.9893188,371.6707764,0.854813159
295,1002.211121,303.5999451,0.859633744,976.4875488,319.8625488,0.932374477,1058.229248,336.6274719,0.746773303,1029.525391,354.2655029,0.579544067,1002.733765,366.1499023,0.874923289,971.2901611,371.9229126,0.926645756
296,1015.316345,297.9687805,0.956366479,974.6674194,318.4645691,0.943171382,1054.177246,337.8487854,0.746559918,1029.525391,354.384613,0.397073716,1005.752197,366.1693115,0.693644524,971.2901611,371.9229126,0.771910548
297,1016.995911,297.8186646,0.94128406,974.6674194,318.4645691,0.949657142,1054.177246,337.9035034,0.734256625,1030.311157,354.2655029,0.474245518,1006.377319,366.435791,0.638173461,971.2901611,371.9229126,0.682380378
298,1017.451965,297.8088074,0.934290886,974.6674194,317.0714417,0.930008709,1054.177246,338.2444458,0.711563766,1030.941162,354.2655029,0.449881852,1009.308105,366.435791,0.634381771,939.8208008,366.770813,0.747828484
299,1018.400146,297.8088074,0.94788307,976.2086792,316.0865784,0.927035034,1054.852295,338.2692566,0.754915476,1030.941162,353.3840332,0.404235363,1009.308105,366.1693115,0.567660213,939.8208008,366.4543152,0.836197853
300,1020.846802,296.3123169,0.954257727,980.8883057,312.5751648,0.951250017,1055.249268,338.8746033,0.754867315,1033.020752,351.8002625,0.374412149,1009.477234,364.4551392,0.476895303,939.8208008,366.4543152,0.596413255
301,1022.618774,294.3232117,0.947229803,983.9354858,310.4836121,0.955638409,1059.786377,339.3505554,0.769156456,1033.551758,350.8527527,0.407690793,1011.507751,362.003479,0.517744243,940.1115112,366.4543152,0.788331747
302,1024.310669,294.3232117,0.939636588,986.6938477,308.5831299,0.953925848,1061.245605,340.0131531,0.691623747,1034.484985,350.8527527,0.611923993,1011.908569,361.940094,0.778749764,970.2833862,366.9455872,0.878976464
303,1030.490845,294.3232117,0.916832685,994.1915283,308.5831299,0.945224702,1068.483276,340.0131531,0.687829137,1041.277832,350.8527527,0.67464149,1011.908569,361.940094,0.881905735,975.1195068,367.2628174,0.893617988
304,1031.850708,294.4828796,0.929480076,997.6469116,308.5831299,0.951290607,1069.15625,341.230835,0.738927126,1041.309204,351.8415222,0.555466413,1017.98053,362.003479,0.825047076,975.7723999,368.09021,0.887314856
305,1038.278198,298.644928,0.917219639,1003.286316,313.0198059,0.953292251,1077.561646,344.1184082,0.79539448,1049.924561,352.4180908,0.513013422,1019.219116,363.764679,0.702709377,975.7723999,369.1195679,0.749840915
306,1039.729248,298.8609924,0.900994241,1004.156067,314.5451965,0.927384615,1081.060059,344.9849243,0.831657171,1057.003784,354.330658,0.64747107,1026.724976,364.2030945,0.607716143,975.7723999,369.1195679,0.475090444
307,1047.724365,299.1393738,0.912231505,1011.731689,315.8187866,0.92933768,1085.393188,344.9849243,0.856163025,1057.04895,354.330658,0.738816321,1027.006226,364.5949707,0.736964405,974.9772339,369.1195679,0.506881237
308,1048.186401,299.1393738,0.940406382,1014.474609,315.8268127,0.955261409,1090.689331,344.9849243,0.761245847,1060.549683,354.330658,0.671053827,1030.63269,364.7533569,0.808877647,974.5574951,368.5630493,0.729187369
309,1053.379883,299.1393738,0.88794148,1017.901245,315.8268127,0.956095219,1093.11145,343.792572,0.730402648,1064.361816,352.9926453,0.658836842,1032.112305,364.7533569,0.853961587,974.5574951,368.241272,0.698479652
310,1053.856079,298.8189087,0.871628106,1017.933655,315.8268127,0.943152547,1094.196777,343.4096985,0.700383246,1065.327271,352.6819153,0.643185318,1032.411133,364.5949707,0.871805489,974.9772339,368.1697693,0.721148252
311,1054.083252,298.1686401,0.880066276,1018.480408,315.8187866,0.948201478,1094.52002,343.0720825,0.647939265,1065.715942,352.6819153,0.570742726,1032.461304,364.5949707,0.815488338,975.3623657,368.0411377,0.691067338
312,1054.378906,297.6269836,0.908109605,1018.487976,315.3769836,0.949450791,1094.704834,342.7472534,0.588099062,1066.266235,352.6819153,0.583258212,1032.461304,364.5353394,0.786258757,975.6721191,368.1663513,0.685561001
313,1055.154053,296.9644165,0.911196172,1019.380554,315.2331848,0.936000407,1099.19165,342.7472534,0.603474379,1071.019043,353.6634521,0.573231339,1036.541748,364.4203796,0.760349989,975.7012939,368.1663513,0.683342814
314,1056.844604,295.6638489,0.916155815,1020.428833,314.3368225,0.919615507,1101.635742,342.7472534,0.634213865,1073.57605,353.6634521,0.654699862,1037.337158,364.4203796,0.78170079,977.0715942,368.1663513,0.692233026
315,1057.279907,295.4675903,0.913768589,1020.512268,314.3368225,0.92152673,1103.281372,342.3332214,0.588870764,1075.023071,353.6634521,0.649124563,1039.029053,364.4203796,0.705580056,1002.777283,370.8347168,0.554332316
316,1057.414673,295.4675903,0.910133064,1020.52948,314.0368042,0.896515846,1103.346191,342.4774475,0.662718832,1075.471436,353.3346558,0.700028718,1039.029053,364.4147034,0.78450042,1003.188293,370.8347168,0.667210817
317,1065.391724,295.4675903,0.919713855,1021.238953,314.0368042,0.884133637,1104.319824,342.4774475,0.684965909,1075.4729,353.3346558,0.687224507,1039.17334,364.4147034,0.767414272,1005.213684,371.223114,0.745478153
318,1067.498535,295.4827881,0.917877197,1032.31543,313.9913025,0.91993314,1108.953247,342.4774475,0.742314041,1077.042969,353.3346558,0.714279771,1039.544678,364.2838135,0.899309695,1006.611755,371.223114,0.926561356
319,1071.84314,296.3358154,0.89809984,1036.168213,313.1266479,0.910267293,1116.53833,342.4774475,0.5807423,1086.98291,353.9129639,0.651668251,1053.22168,364.4147034,0.798968792,1006.877747,370.5242004,0.673402548
320,1081.744873,296.3811035,0.955295026,1047.004272,313.0897827,0.905824721,1120.164795,343.4566345,0.806143522,1088.027588,354.2381592,0.737725675,1059.686523,364.763031,0.7335428,1007.950989,368.9278564,0.824808359
321,1082.185303,296.7112732,0.960233688,1047.076172,313.1266479,0.922814965,1120.351563,344.0604553,0.816732407,1088.450195,354.3747559,0.723896146,1062.088989,365.1665955,0.71727562,1007.950989,368.8016968,0.841508448
322,1082.415283,296.7776489,0.960280061,1047.174072,313.1266479,0.92891258,1120.385498,344.1656189,0.804484904,1088.61731,354.4638977,0.729917705,1059.686523,365.1665955,0.726457238,1007.950989,368.7311707,0.793497205
323,1082.415283,297.0163574,0.955946982,1047.076172,314.0549927,0.930893898,1120.351563,344.3940125,0.784096241,1088.836548,354.5340576,0.735955775,1059.62146,365.1842651,0.748642266,1008.669006,368.7311707,0.715908349
324,1082.787231,296.9455566,0.949791014,1047.206055,314.5346375,0.941469729,1120.385498,344.3940125,0.811452091,1089.1875,354.5340576,0.732970357,1059.62146,365.1842651,0.74333936,1018.132751,368.4873352,0.848935306
325,1082.915283,296.9455566,0.946961999,1047.677856,314.5346375,0.943892658,1121.274292,344.1656189,0.764687479,1089.917969,354.5340576,0.704525948,1058.63916,365.1842651,0.750924826,1021.947876,368.3668213,0.835178554
326,1087.632813,296.9455566,0.908498406,1048.878418,314.5346375,0.957348406,1123.875732,342.8426514,0.743114233,1089.917969,353.762207,0.624861062,1058.63916,363.0808105,0.922051847,1022.348083,367.9985657,0.864006162
327,1098.638062,296.9455566,0.779034436,1049.617676,313.3660583,0.939552784,1130.130371,341.4923706,0.782977343,1094.069092,352.4212646,0.624934137,1058.63916,363.0808105,0.90879631,1022.348083,367.9761963,0.842757404
328,1102.629395,296.9455566,0.881278157,1065.374878,312.7843628,0.931896508,1135.994629,339.7601624,0.78289336,1107.848511,352.4212646,0.695353031,1067.399536,363.0808105,0.89271611,1039.740112,367.9761963,0.807545841
329,1103.373535,299.4600525,0.815045595,1069.234619,312.7843628,0.914306462,1140.187012,339.7601624,0.714078963,1115.344727,352.4212646,0.55563277,1076.233154,363.3349304,0.96741879,1049.512695,367.9761963,0.911643684
330,1104.518677,299.5559998,0.826735497,1072.111206,312.8323975,0.947042525,1147.134399,341.4301453,0.774175465,1120.1073,354.7194824,0.558072329,1078.638794,363.7285461,0.966033876,1051.922363,368.6377563,0.938914299
331,1104.901123,299.8999634,0.821011245,1074.751343,313.3660583,0.965249658,1148.809937,341.4301453,0.784474194,1122.759033,354.8551331,0.315687269,1082.458984,364.1539001,0.867018402,1053.085815,368.7548523,0.893641531
332,1105.050903,300.3895264,0.821356773,1076.859131,313.6309814,0.974713206,1156.421021,339.7935486,0.745379925,1135.113647,355.091217,0.408581287,1089.084351,364.4537659,0.806778669,1220.975098,374.6937866,0.835043788
333,1105.249756,302.5247803,0.839398324,1080.178223,314.5530701,0.972694337,1165.465576,340.3633728,0.832071424,1139.260132,355.091217,0.544175625,1110.45166,367.2289124,0.691464067,1220.975098,374.6937866,0.829713285
334,1105.329468,302.5247803,0.840196431,1081.482422,315.6616516,0.966298103,1165.852417,340.3633728,0.798037767,1139.779053,355.091217,0.494979352,1110.670776,367.2289124,0.637867928,1221.740601,374.8762512,0.796609044
335,1111.28064,302.5247803,0.833861828,1085.273926,315.9425049,0.919543862,1166.317505,340.3633728,0.737498224,1139.980103,354.6709595,0.628874958,1112.177612,367.2289124,0.870062053,1222.156006,374.9656067,0.852958024
336,1113.518188,301.5719299,0.88133961,1092.292847,316.1395874,0.971002102,1171.185669,343.6298523,0.735498011,1140.501953,354.6709595,0.586514056,1112.177612,367.2289124,0.938764572,1222.156006,374.9656067,0.895131111
337,1114.756104,301.3762207,0.856180489,1094.21167,316.3207092,0.968929768,1171.404175,343.7976379,0.773088217,1141.589355,354.6709595,0.634837389,1112.177612,367.2289124,0.905290365,1096.575317,370.7016602,0.89408195
338,1123.654053,300.8099976,0.791087985,1100.036377,316.3207092,0.906933606,1178.105835,345.2958374,0.870730162,1149.133301,354.6709595,0.577215552,1121.621704,367.6464539,0.911574662,1096.575317,370.8774109,0.777091861
339,1128.781982,300.8099976,0.93112886,1101.199951,316.3207092,0.930986226,1180.037354,345.2958374,0.81043762,1149.897461,354.6709595,0.530408561,1123.102905,367.6464539,0.957080841,1096.575317,370.7270813,0.951607168
340,1144.128052,300.8099976,0.941293955,1106.474731,315.7181702,0.938753188,1180.383423,346.9814453,0.632208526,1149.897461,354.3965454,0.409161717,1123.102905,367.6464539,0.932705522,1095.877197,370.7016602,0.795572877
341,1144.685303,301.5470276,0.938520312,1110.074707,315.7181702,0.968168497,1185.419189,346.9999084,0.568683445,1149.133301,353.9023132,0.396590203,1121.621704,367.4857483,0.872633874,1095.877197,370.7016602,0.635746598
342,1144.884644,303.1546631,0.933248639,1114.330322,314.9271851,0.966348767,1188.11377,346.9999084,0.48764047,1147.736084,350.0244751,0.334225625,1120.959595,361.1599426,0.612040102,1095.320801,368.0910645,0.853874981
343,1145.007568,303.2227173,0.913894355,1116.270752,315.086792,0.953160822,1194.849243,347.4444275,0.433239281,1147.736084,350.0244751,0.444389224,1120.959595,361.1599426,0.862203538,1095.320801,367.6221619,0.642134905
344,1149.213867,305.5597229,0.918796182,1120.564453,315.57724,0.964130402,1195.93103,347.4444275,0.56261158,1147.736084,350.0244751,0.534715593,1120.959595,360.917511,0.909103215,1095.320801,367.2565002,0.853802741
345,1154.42749,305.9580383,0.925886154,1125.628174,315.57724,0.978034317,1199.387207,347.4444275,0.653372526,1173.13916,357.1245728,0.324116439,1130.865356,361.1599426,0.693498671,1095.320801,367.2565002,0.722243309
346,1159.022217,305.9580383,0.909313083,1128.865112,315.3095093,0.974012554,1203.662842,347.6256409,0.708411276,1183.412476,357.3953552,0.39506492,1132.009155,362.8638916,0.416476965,1095.320801,366.9725037,0.48924464
347,1159.038086,305.5597229,0.920292914,1128.95874,315.3095093,0.975246787,1203.734131,347.6256409,0.752219141,1183.485229,357.8034363,0.407872528,1149.853516,363.4092712,0.373539716,1094.160278,366.95578,0.47156167
348,1161.586304,304.6191101,0.903464854,1131.719727,315.3095093,0.963730752,1204.40332,346.8276978,0.845193386,1184.592773,357.8034363,0.488325745,1150.186768,363.6410828,0.505502582,1093.985107,366.6963501,0.623042703
349,1162.87146,304.2824707,0.889490724,1133.361816,314.277832,0.938883126,1204.40332,347.0579834,0.856086314,1184.738892,357.3953552,0.519425154,1150.186768,363.6410828,0.54234755,1093.985107,366.6963501,0.644022763
350,1163.832153,304.1168213,0.878971338,1133.474365,314.2312622,0.942874849,1206.417114,347.0579834,0.735716283,1185.038696,356.3317566,0.526398003,1149.853516,363.6410828,0.506527543,1094.160278,366.95578,0.67180717
351,1163.832153,302.8641357,0.828525722,1135.214966,311.2695007,0.939914346,1212.11853,346.7624512,0.770215511,1186.664429,355.5142822,0.577589452,1141.101318,363.2278137,0.81212616,1102.165649,367.1232605,0.83634907
352,1163.832153,302.5307617,0.806930006,1136.74585,310.5816956,0.947831929,1213.294678,345.9380188,0.747458756,1186.93042,354.5329895,0.585501611,1141.101318,363.2278137,0.876427948,1102.165649,367.3670349,0.878365815
353,1163.832153,302.405365,0.85772413,1136.74585,310.3070679,0.926684439,1213.397461,343.4891357,0.678819776,1188.200806,354.0560913,0.457366794,1141.101318,362.3935852,0.884072661,1102.790039,367.3670349,0.859316587
354,1163.920776,302.3155212,0.818877578,1136.74585,309.9969177,0.936800122,1215.211426,343.3783569,0.700835407,1189.259644,353.5247192,0.508287489,1143.459351,362.3935852,0.860367537,1102.790039,367.5775452,0.779631019
355,1164.756836,298.0006409,0.809781969,1136.568237,308.4457397,0.939739048,1215.211426,343.3783569,0.556164742,1190.564697,352.0773315,0.370800823,1169.110352,361.3380432,0.838474929,1102.790039,367.583252,0.671199679
356,1165.068726,297.9343872,0.802058578,1136.74585,308.4444885,0.939217746,1215.211426,343.1047668,0.611919343,1190.564697,352.0773315,0.50079,1169.181763,361.3380432,0.800176024,1103.112305,367.5775452,0.813076556
